Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE56,OUT049,979.572769
FDH34,OUT013,3117.14935
DRI49,OUT013,1384.391102
DRI59,OUT046,3769.301712
DRC36,OUT049,2908.426461
FDS15,OUT019,258.7138397
FDI07,OUT018,2984.38768
FDZ15,OUT018,1951.668398
NCX41,OUT027,5804.764309
NCO29,OUT019,393.791265
FDF57,OUT013,2784.934851
FDI33,OUT035,1403.539201
DRJ47,OUT049,2889.467342
FDB34,OUT046,1344.3651
FDY22,OUT027,3328.51501
DRL11,OUT017,2555.136443
FDY46,OUT035,3117.749731
FDG17,OUT013,3994.561826
FDE52,OUT018,1379.163242
DRP47,OUT027,5807.318928
FDO01,OUT010,283.6505069
FDL09,OUT046,2829.558068
FDR57,OUT013,2438.911388
DRD37,OUT035,771.2769437
FDQ36,OUT027,1127.027812
FDL33,OUT049,3160.638135
FDL48,OUT045,776.2664971
FDL28,OUT049,3829.799957
NCN29,OUT046,789.5376704
FDO13,OUT035,2680.206136
FDB38,OUT045,2627.765958
FDI36,OUT035,3139.387893
FDI58,OUT035,1418.51644
FDH22,OUT018,1959.316665
FDQ27,OUT013,1683.927779
FDT33,OUT046,2648.196393
FDC56,OUT045,1895.641974
FDF14,OUT046,2437.717782
FDQ39,OUT017,3149.256884
NCM43,OUT017,2625.657564
FDS46,OUT035,1941.878347
FDI22,OUT049,3443.209471
NCE43,OUT045,2945.214424
FDZ36,OUT010,460.6699317
FDR13,OUT019,283.5204436
FDP46,OUT018,1383.104896
FDW56,OUT019,485.4130781
FDB40,OUT017,2498.762731
FDM28,OUT018,2838.633128
FDV49,OUT013,4205.571232
NCS53,OUT018,2451.001692
FDO03,OUT049,3822.770972
FDT15,OUT035,3167.03428
FDD33,OUT049,3698.561435
FDX13,OUT017,3964.204411
FDH60,OUT013,3073.394015
DRH51,OUT046,1343.183704
NCL07,OUT049,650.8722014
FDW51,OUT045,3495.729919
FDF21,OUT019,459.6383215
FDH26,OUT019,297.3867375
FDJ03,OUT049,788.241885
FDU35,OUT017,1528.266029
DRL01,OUT018,3582.50697
FDE59,OUT045,608.354174
FDI60,OUT035,1035.106419
DRH39,OUT035,1271.35917
FDK36,OUT049,786.3984879
FDN52,OUT045,1370.274697
FDU12,OUT017,3905.699323
NCT05,OUT027,5804.764309
FDS37,OUT027,3042.895955
FDK24,OUT017,764.1431737
DRF36,OUT013,3073.099949
FDN46,OUT010,248.724008
NCN06,OUT045,2577.008524
FDD59,OUT035,1319.853209
FDM14,OUT045,1707.449649
FDO10,OUT018,893.1230635
FDU35,OUT013,1529.503489
NCA30,OUT018,2950.491238
NCO41,OUT049,1514.756873
FDI24,OUT046,2900.956372
FDZ16,OUT046,3130.218102
FDV47,OUT046,1317.069796
FDV16,OUT045,610.670332
FDZ22,OUT035,1339.840699
FDO20,OUT010,584.6044797
FDW38,OUT013,989.4046316
FDW52,OUT045,2642.519331
FDT43,OUT019,131.2613592
NCS29,OUT045,4027.754284
NCC31,OUT017,2461.140533
FDA21,OUT017,3155.445111
FDQ55,OUT046,1979.291119
NCE54,OUT049,1103.067095
FDD45,OUT017,1462.468203
NCP17,OUT017,1026.570712
FDR47,OUT035,3128.656351
DRM35,OUT013,2895.543195
FDR47,OUT019,486.0634159
FDX19,OUT010,584.6044797
FDV22,OUT027,4150.905771
FDQ46,OUT027,2989.396608
DRO47,OUT045,1767.456981
FDB44,OUT010,572.4122272
FDN02,OUT010,547.7912738
FDW10,OUT045,2911.92346
FDJ41,OUT019,583.2033122
FDM50,OUT046,931.6390579
FDW10,OUT035,2909.53455
FDY48,OUT049,1648.575647
NCE30,OUT027,5807.318928
FDO04,OUT045,888.80124
FDQ26,OUT010,133.1172026
NCX29,OUT018,2349.22767
FDE39,OUT046,1937.780204
NCR54,OUT027,5586.696245
NCP55,OUT027,1322.495098
FDX22,OUT017,3596.48966
FDI05,OUT035,1113.922424
FDC51,OUT027,3119.377944
FDC10,OUT013,1918.187619
FDJ46,OUT045,2942.479175
FDV10,OUT010,131.2613592
FDX12,OUT027,5804.764309
FDL43,OUT019,157.2967669
DRB13,OUT046,3091.167687
FDF59,OUT027,3121.216854
FDT35,OUT049,2769.985526
NCJ19,OUT035,887.8154446
FDT35,OUT018,2694.511915
FDI48,OUT046,788.4808405
DRC24,OUT019,357.9972576
NCZ05,OUT017,1675.2803
FDJ57,OUT049,3134.509674
FDX11,OUT017,3180.473967
FDE09,OUT035,1772.715399
NCK06,OUT049,2010.310317
DRE37,OUT017,3149.068001
FDV56,OUT046,1678.650783
FDY43,OUT017,2771.260056
FDV35,OUT013,2437.740337
FDF05,OUT019,583.2033122
FDA36,OUT035,3129.516098
FDS13,OUT027,5807.318928
FDU47,OUT013,2097.134215
FDI36,OUT010,492.0696624
FDH48,OUT046,1347.637087
FDZ14,OUT013,1959.48099
FDS46,OUT013,1966.498701
FDE21,OUT017,1965.423818
FDA26,OUT049,3619.24461
FDV12,OUT046,1524.401332
FDL46,OUT019,282.0248235
FDN57,OUT013,2130.58813
NCJ18,OUT017,1891.031638
FDO36,OUT045,2982.032591
FDX55,OUT018,3388.500778
FDT25,OUT019,288.6200892
FDD16,OUT049,1074.939962
NCX18,OUT013,3030.398871
NCG55,OUT018,1891.116998
NCV18,OUT049,1344.881507
NCS18,OUT035,1697.464391
FDC37,OUT045,1694.054066
FDE47,OUT046,2008.487101
DRG49,OUT019,584.7473865
FDC39,OUT049,3547.015108
FDH24,OUT019,379.5947026
FDV39,OUT027,5738.66036
NCL17,OUT045,2135.056491
NCY53,OUT035,1875.549311
FDH52,OUT013,1153.687169
NCD19,OUT018,852.3821278
FDI44,OUT046,1134.664431
DRD49,OUT027,5807.318928
FDN08,OUT035,1902.925411
FDO20,OUT027,5807.318928
FDY02,OUT046,4010.30597
FDX23,OUT045,1462.951657
FDX01,OUT017,1956.850287
FDH20,OUT027,2835.78955
NCX41,OUT017,3490.016432
FDD21,OUT027,3022.752302
DRH11,OUT019,131.2613592
DRE60,OUT018,3531.424954
FDB10,OUT013,3968.357895
FDH38,OUT013,1980.772197
NCL07,OUT018,606.6271801
FDD48,OUT046,1911.883314
NCT54,OUT027,2750.278419
FDF32,OUT027,5741.214978
DRH51,OUT045,1366.398079
DRG03,OUT035,2552.582658
NCY42,OUT019,301.522428
FDH32,OUT017,1497.164559
NCJ06,OUT027,3050.175219
FDH47,OUT027,2834.811368
FDZ08,OUT018,1337.652197
FDK16,OUT017,1502.207278
DRG01,OUT018,1115.135593
NCM53,OUT027,2871.95484
NCB07,OUT035,3098.766178
NCZ06,OUT035,3927.055261
FDU48,OUT049,2004.099179
NCB55,OUT027,1322.666845
FDP15,OUT013,4128.335399
FDF17,OUT046,3136.389334
NCN06,OUT049,2528.915483
DRM48,OUT018,607.299694
FDH10,OUT046,3095.190246
FDC60,OUT018,1377.499832
FDE35,OUT018,881.2018305
DRI23,OUT013,2509.519035
NCR38,OUT013,3930.695134
FDP04,OUT035,987.9629869
NCW17,OUT045,2068.84129
FDX34,OUT017,1931.145779
NCK53,OUT045,1523.138268
NCO54,OUT010,131.4709788
NCH55,OUT046,2027.176109
FDT44,OUT027,3041.917772
DRG49,OUT046,3969.058338
FDX46,OUT010,133.1172026
DRG36,OUT049,2916.949754
FDU37,OUT049,1302.572389
FDK10,OUT049,3154.548959
DRF37,OUT027,5807.318928
FDC44,OUT035,1839.389995
FDP15,OUT046,3971.57549
FDZ27,OUT027,1160.792506
FDY22,OUT019,315.2315018
DRG51,OUT035,2744.765736
FDN58,OUT045,3908.64583
FDW01,OUT049,2492.828158
FDX24,OUT018,1443.811861
FDO51,OUT017,624.1432038
FDJ52,OUT027,4326.827658
NCY06,OUT010,282.7267384
FDE20,OUT018,2669.474486
FDT23,OUT010,142.0727774
FDQ51,OUT046,788.1147761
FDE35,OUT046,971.5120808
FDB46,OUT013,3445.999039
NCG19,OUT035,3811.46439
NCL06,OUT018,3818.401207
FDT36,OUT019,131.2613592
FDC56,OUT049,1944.655742
FDJ26,OUT049,3420.497808
FDZ59,OUT017,2798.980452
FDV11,OUT027,4500.572857
FDR13,OUT010,273.8755869
FDI15,OUT018,3785.473764
FDF47,OUT018,3478.157821
NCB54,OUT019,292.4005979
NCK19,OUT027,5488.485643
FDX16,OUT017,2501.493737
FDL50,OUT045,1980.538281
NCE31,OUT035,610.1752007
DRJ01,OUT049,2506.723448
FDE22,OUT013,2488.548002
FDY20,OUT019,214.4011259
NCO14,OUT045,639.476268
NCR50,OUT017,2499.901396
DRM47,OUT017,3132.39074
FDO27,OUT010,232.4630867
FDJ20,OUT027,3119.377944
NCX17,OUT013,3821.640038
FDG59,OUT049,628.2496972
FDD52,OUT045,1695.124009
FDO48,OUT017,3721.959255
FDC59,OUT019,134.5130946
FDS15,OUT018,1671.455641
FDB47,OUT035,3553.247616
FDV14,OUT019,204.0152615
FDB27,OUT013,3114.526845
FDA35,OUT035,1970.209753
FDN51,OUT018,3895.420531
FDO39,OUT019,438.6903507
FDB28,OUT049,3155.193599
DRJ25,OUT046,788.974118
FDH46,OUT027,2863.90291
FDI10,OUT045,2937.213531
FDU21,OUT018,605.4066582
FDD09,OUT049,3001.20364
FDD10,OUT046,2945.024738
FDN31,OUT010,484.4668085
FDA46,OUT018,3001.270209
FDM56,OUT046,1692.34075
FDF11,OUT010,583.0604054
FDS32,OUT018,2017.898709
NCM06,OUT013,2389.743751
FDZ26,OUT045,3828.313779
FDO01,OUT013,2084.53901
FDJ46,OUT049,2903.77923
FDG26,OUT019,583.2033122
FDZ38,OUT035,2939.232978
NCO55,OUT013,1679.258718
FDT60,OUT035,1966.809114
FDW37,OUT049,1406.983516
NCK42,OUT018,3367.004566
FDA45,OUT046,2855.406603
FDW55,OUT018,3818.33457
FDY44,OUT017,3107.436399
FDQ31,OUT017,1376.86685
FDM09,OUT049,2916.419237
FDH12,OUT018,1657.607293
NCQ43,OUT035,1700.124006
FDT33,OUT035,2761.063355
NCT41,OUT018,2379.972196
DRJ25,OUT010,131.2613592
NCQ41,OUT046,3079.885726
NCN17,OUT049,1585.582102
DRO35,OUT027,3042.895955
FDU27,OUT018,768.750854
FDY43,OUT027,4356.272865
FDG46,OUT035,1917.654176
DRL49,OUT018,2326.356259
NCB55,OUT049,887.8289796
FDK28,OUT049,4048.946772
FDO49,OUT045,774.8068887
FDT03,OUT013,3042.094574
FDW33,OUT027,2868.861826
FDR02,OUT035,1753.060758
FDF50,OUT013,3155.60887
FDA40,OUT018,1367.400341
NCT53,OUT018,2407.157508
FDY60,OUT035,2163.125844
FDP44,OUT027,2866.125787
NCQ50,OUT045,3523.850282
NCC30,OUT017,2942.063262
FDQ60,OUT018,1905.863498
FDG41,OUT046,1704.255906
FDQ03,OUT046,3952.190205
FDM03,OUT045,1690.444395
FDZ51,OUT018,1437.846394
DRF51,OUT035,620.2414772
FDF39,OUT017,4047.194177
FDW52,OUT035,2640.872953
FDY22,OUT049,2477.001541
FDG14,OUT013,2392.368259
FDA57,OUT017,615.2673086
FDL45,OUT019,292.7012534
FDX28,OUT046,1520.255436
NCQ54,OUT013,2856.316251
FDH40,OUT045,1325.461947
FDU52,OUT035,2550.226658
FDT60,OUT010,279.2525725
FDK08,OUT045,1534.641363
FDN04,OUT049,2980.891216
FDE50,OUT013,3018.231016
FDI16,OUT049,801.0768978
FDM50,OUT049,990.9538845
NCV30,OUT049,987.9207038
FDT44,OUT013,1904.010403
FDY60,OUT013,2394.048341
FDT56,OUT017,890.6730515
FDV58,OUT018,2951.947813
FDU04,OUT013,2028.993382
NCN05,OUT027,5219.780917
FDI53,OUT018,2422.155969
FDD34,OUT046,2539.281226
FDW47,OUT027,3120.356127
FDT51,OUT027,3003.730833
FDO27,OUT013,1517.127357
NCQ18,OUT018,1594.09343
NCW05,OUT013,1697.878264
FDI15,OUT010,584.6044797
NCH43,OUT010,583.1969658
FDT40,OUT049,1980.080375
NCG19,OUT017,3720.577463
NCM30,OUT035,623.5911256
FDB38,OUT017,2588.006765
FDB22,OUT046,2447.462598
FDC58,OUT046,654.703815
NCI29,OUT013,2065.324896
FDA23,OUT010,248.0918652
DRG48,OUT013,2349.749799
FDV21,OUT013,1985.375062
NCG18,OUT019,259.6534483
FDG40,OUT045,606.5626867
FDU24,OUT018,1466.833816
FDA22,OUT049,2639.466148
FDY35,OUT046,783.8044421
FDJ15,OUT045,3142.086265
NCW18,OUT018,3700.672512
FDK56,OUT018,2996.469556
FDF44,OUT046,2007.932992
FDP51,OUT049,1928.995196
FDU22,OUT027,3041.917772
FDM28,OUT017,2933.250009
NCL42,OUT046,3985.680254
FDJ15,OUT019,453.2865303
FDI32,OUT018,1850.956377
DRL11,OUT046,2529.659683
DRO59,OUT018,1154.520492
FDA07,OUT019,290.1812824
NCO53,OUT013,3115.124299
FDO21,OUT045,3764.092504
FDW39,OUT045,2919.394375
NCV17,OUT013,2085.834223
FDE22,OUT046,2534.357582
NCB06,OUT018,2454.132385
DRF48,OUT017,3166.018675
FDB05,OUT013,3936.069071
FDP28,OUT027,5807.318928
FDP23,OUT046,3709.598839
NCS41,OUT018,3013.160305
FDS40,OUT018,604.4464573
FDA16,OUT017,3704.864804
FDN20,OUT035,2766.564718
FDF04,OUT027,5804.764309
DRG36,OUT018,2735.736942
FDW16,OUT018,1432.50064
FDU09,OUT017,876.023978
FDW01,OUT046,2493.460197
FDB15,OUT045,3964.473872
NCJ17,OUT049,1365.957703
NCT18,OUT018,3010.405585
FDG16,OUT018,3310.612952
FDP27,OUT017,3151.691096
FDQ44,OUT027,3081.567035
FDL50,OUT027,3120.356127
FDW57,OUT027,4913.687166
FDS34,OUT013,1897.444454
NCV30,OUT035,986.4564988
FDD26,OUT018,3021.517838
FDA03,OUT045,2514.762067
FDS27,OUT018,2929.299667
FDM12,OUT013,3108.009126
NCV42,OUT027,2968.602819
NCS41,OUT046,3154.807986
FDN56,OUT018,2058.518881
DRK59,OUT046,3829.135662
NCG18,OUT046,1672.586715
NCN26,OUT017,1919.157477
FDI60,OUT027,1396.138919
NCI43,OUT049,786.7899018
NCL17,OUT049,2138.182345
FDQ19,OUT019,583.2033122
FDY43,OUT049,2744.476191
FDR36,OUT049,655.0203993
FDJ58,OUT049,2918.460219
DRY23,OUT045,637.5872406
FDK26,OUT027,5244.878521
DRH03,OUT045,1484.559526
FDC10,OUT010,277.5375428
FDD23,OUT013,3111.845061
FDP32,OUT045,1966.847299
FDO31,OUT035,1313.070075
FDQ57,OUT013,2367.872302
FDX32,OUT027,3789.407709
FDC39,OUT027,5802.754122
FDU55,OUT046,4129.27363
FDL45,OUT013,2003.021914
DRK37,OUT049,3145.263105
FDK22,OUT013,3532.008584
DRG37,OUT027,4144.797542
FDK22,OUT017,3572.755186
DRH36,OUT018,1044.401808
DRC36,OUT018,2764.817498
DRE03,OUT027,1157.660519
FDF34,OUT046,3070.645841
FDZ22,OUT046,1336.511338
FDC44,OUT010,272.3799668
FDN31,OUT027,5244.878521
FDO03,OUT017,3830.558547
FDA01,OUT049,908.2067589
NCH42,OUT049,3808.551904
FDF46,OUT018,1862.867684
DRL35,OUT046,653.6395933
FDW46,OUT049,1043.722091
FDB58,OUT046,2173.751562
FDD47,OUT018,2659.656995
NCO17,OUT045,1895.476396
FDJ26,OUT017,3544.164701
FDU37,OUT045,1307.593721
